# index, name, _pos
3452,9873,"array([ 1.3462522 , 12.74399872])"
3453,44691,"array([ 1.34785888, 12.74459715])"
3454,66383,"array([ 1.34820736, 12.74441351])"
3455,22546,"array([ 1.34790224, 12.74528534])"
3456,57726,"array([ 1.34787498, 12.74533854])"
3457,66391,"array([ 1.34785721, 12.74522461])"
3458,27177,"array([ 1.34814838, 12.74462929])"
3459,57730,"array([ 1.34849019, 12.74520693])"
3460,68326,"array([ 1.3476979 , 12.74581354])"
3461,1244,"array([ 1.34760853, 12.74396921])"
3462,66399,"array([ 1.3480791 , 12.74448982])"
3463,38500,"array([ 1.34761089, 12.74457828])"
3464,66403,"array([ 1.34840536, 12.74421301])"
3465,1262,"array([ 1.34833943, 12.74487402])"
3466,18536,"array([ 1.34790157, 12.7440945 ])"
3467,18539,"array([ 1.34832478, 12.74679141])"
3468,9907,"array([ 1.34793807, 12.74513679])"
3469,53395,"array([ 1.34774055, 12.74574113])"
3470,53398,"array([ 1.3481812 , 12.74510649])"
3471,53402,"array([ 1.34769477, 12.74492129])"
3472,51218,"array([ 1.34753363, 12.74613814])"
3473,62110,"array([ 1.34717598, 12.74388849])"
3474,1284,"array([ 1.3480297, 12.7441431])"
3475,66434,"array([ 1.34875495, 12.74436811])"
3476,57784,"array([ 1.34773194, 12.74449395])"
3477,15584,"array([ 1.34776078, 12.74570398])"
3478,57787,"array([ 1.34862088, 12.74420671])"
3479,38511,"array([ 1.34759814, 12.7423163 ])"
3480,57793,"array([ 1.34834432, 12.74495773])"
3481,57797,"array([ 1.34738364, 12.74467482])"
3482,5536,"array([ 1.34848105, 12.74468959])"
3483,9946,"array([ 1.34754829, 12.7447424 ])"
3484,44755,"array([ 1.34793169, 12.74466637])"
3485,8877,"array([ 1.34735129, 12.74553587])"
3486,62138,"array([ 1.34833474, 12.7450735 ])"
3487,57809,"array([ 1.34795859, 12.74407749])"
3488,27251,"array([ 1.34674769, 12.74403616])"
3489,27259,"array([ 1.34827861, 12.7442352 ])"
3490,38517,"array([ 1.34718392, 12.74517423])"
3491,36046,"array([ 1.34845765, 12.74525718])"
3492,36050,"array([ 1.34829915, 12.74440447])"
3493,57824,"array([ 1.34726584, 12.74568651])"
3494,57827,"array([ 1.34818989, 12.74427451])"
3495,9983,"array([ 1.34749822, 12.7451777 ])"
3496,40407,"array([ 1.34785419, 12.74383032])"
3497,5568,"array([ 1.34795838, 12.74432797])"
3498,9989,"array([ 1.34836995, 12.7446434 ])"
3499,53487,"array([ 1.34861182, 12.74412444])"
3500,53497,"array([ 1.34696544, 12.74525513])"
3501,5581,"array([ 1.34781568, 12.74487837])"
3502,40423,"array([ 1.34759817, 12.7440734 ])"
3503,53504,"array([ 1.34799184, 12.74460129])"
3504,53508,"array([ 1.34707554, 12.74483299])"
3505,60301,"array([ 1.34868342, 12.74552574])"
3506,22995,"array([ 1.34789461, 12.74569387])"
3507,44827,"array([ 1.34822283, 12.74490576])"
3508,16710,"array([ 1.34731719, 12.74516942])"
3509,68196,"array([ 1.3490462, 12.7437131])"
3510,5600,"array([ 1.34773815, 12.74467289])"
3511,60490,"array([ 1.3474905 , 12.74555498])"
3512,49199,"array([ 1.34849713, 12.74489903])"
3513,62211,"array([ 1.34892546, 12.74439095])"
3514,18648,"array([ 1.34830162, 12.74412334])"
3515,25725,"array([ 1.34702217, 12.74336925])"
3516,66536,"array([ 1.34702375, 12.74459933])"
3517,34553,"array([ 1.34729744, 12.74461506])"
3518,49226,"array([ 1.34734991, 12.74491295])"
3519,66546,"array([ 1.34886204, 12.7464923 ])"
3520,53540,"array([ 1.34847895, 12.74489728])"
3521,57904,"array([ 1.34774318, 12.74442758])"
3522,57906,"array([ 1.34797354, 12.74441235])"
3523,44860,"array([ 1.34794352, 12.74507015])"
3524,66558,"array([ 1.34849172, 12.74439519])"
3525,40480,"array([ 1.34722695, 12.74451783])"
3526,34667,"array([ 1.34755652, 12.74463996])"
3527,40489,"array([ 1.34784418, 12.74479984])"
3528,40491,"array([ 1.34801001, 12.74467025])"
3529,62262,"array([ 1.34761048, 12.74520322])"
3530,5658,"array([ 1.34790105, 12.74513979])"
3531,36155,"array([ 1.34775504, 12.74445729])"
3532,27379,"array([ 1.34859053, 12.7464542 ])"
3533,62273,"array([ 1.34728805, 12.74513846])"
3534,57938,"array([ 1.34673173, 12.74479944])"
3535,18697,"array([ 1.34864762, 12.7440744 ])"
3536,57941,"array([ 1.34778271, 12.74504794])"
3537,13857,"array([ 1.34779267, 12.74462388])"
3538,36165,"array([ 1.34782635, 12.74508523])"
3539,46514,"array([ 1.34855757, 12.74569464])"
3540,53583,"array([ 1.34750542, 12.74545893])"
3541,62281,"array([ 1.34740112, 12.74504696])"
3542,27399,"array([ 1.34816604, 12.74422988])"
3543,44902,"array([ 1.34821368, 12.74542426])"
3544,58878,"array([ 1.34760588, 12.74562713])"
3545,49290,"array([ 1.34867985, 12.74399255])"
3546,49293,"array([ 1.34800738, 12.74507078])"
3547,44913,"array([ 1.34775318, 12.74508353])"
3548,18723,"array([ 1.34659369, 12.74494271])"
3549,44917,"array([ 1.34786729, 12.74465543])"
3550,26172,"array([ 1.3476861 , 12.74470658])"
3551,53603,"array([ 1.34727079, 12.74576824])"
3552,27427,"array([ 1.34790281, 12.74452027])"
3553,23103,"array([ 1.34826903, 12.74422474])"
3554,23112,"array([ 1.34869315, 12.74237559])"
3555,1470,"array([ 1.34838982, 12.7445566 ])"
3556,57448,"array([ 1.34804106, 12.74534231])"
3557,40570,"array([ 1.34789489, 12.74519917])"
3558,36232,"array([ 1.34825532, 12.74434724])"
3559,10133,"array([ 1.34768191, 12.74505524])"
3560,66647,"array([ 1.34869584, 12.74490251])"
3561,26405,"array([ 1.34813242, 12.74461424])"
3562,23140,"array([ 1.34698603, 12.74656653])"
3563,36247,"array([ 1.34784446, 12.74438791])"
3564,2709,"array([ 1.34884188, 12.74421769])"
3565,44966,"array([ 1.34771302, 12.74435134])"
3566,62373,"array([ 1.34734271, 12.74581576])"
3567,1506,"array([ 1.34860167, 12.74446195])"
3568,62378,"array([ 1.34656532, 12.74548253])"
3569,34797,"array([ 1.34864341, 12.74556157])"
3570,62384,"array([ 1.34768632, 12.74533304])"
3571,40611,"array([ 1.34826742, 12.74407539])"
3572,23161,"array([ 1.34775861, 12.74532085])"
3573,51654,"array([ 1.34853885, 12.74493589])"
3574,36279,"array([ 1.34786243, 12.74490768])"
3575,5178,"array([ 1.34751703, 12.74565131])"
3576,8911,"array([ 1.34658833, 12.74491572])"
3577,52821,"array([ 1.34703314, 12.74457221])"
3578,49380,"array([ 1.34795033, 12.74524104])"
3579,8912,"array([ 1.34692888, 12.74681707])"
3580,36293,"array([ 1.34822635, 12.74465171])"
3581,18819,"array([ 1.34809023, 12.74547666])"
3582,49391,"array([ 1.347701  , 12.74448496])"
3583,22606,"array([ 1.34885446, 12.74436722])"
3584,61743,"array([ 1.34758578, 12.7453494 ])"
3585,1568,"array([ 1.34842208, 12.74462437])"
3586,36316,"array([ 1.3468664 , 12.74503068])"
3587,18839,"array([ 1.34679178, 12.744713  ])"
3588,53718,"array([ 1.34832201, 12.7452171 ])"
3589,5799,"array([ 1.3473945 , 12.74485889])"
3590,53068,"array([ 1.34866832, 12.7438817 ])"
3591,14505,"array([ 1.34745958, 12.74495861])"
3592,53724,"array([ 1.34771243, 12.74444014])"
3593,36326,"array([ 1.34848655, 12.74569067])"
3594,31928,"array([ 1.34713232, 12.74460742])"
3595,31929,"array([ 1.34741219, 12.74451638])"
3596,36331,"array([ 1.34782349, 12.74381323])"
3597,1674,"array([ 1.34929651, 12.74510274])"
3598,27547,"array([ 1.34716628, 12.74511351])"
3599,10220,"array([ 1.34762898, 12.74379372])"
3600,5816,"array([ 1.34831446, 12.74490525])"
3601,53742,"array([ 1.34742885, 12.74444089])"
3602,10224,"array([ 1.34822945, 12.74445872])"
3603,62451,"array([ 1.34793497, 12.74540572])"
3604,27557,"array([ 1.34821844, 12.74390464])"
3605,36349,"array([ 1.34787484, 12.74525912])"
3606,31948,"array([ 1.34738501, 12.74547491])"
3607,1606,"array([ 1.34602396, 12.74421143])"
3608,48071,"array([ 1.34851763, 12.74530323])"
3609,9821,"array([ 1.34810744, 12.74411136])"
3610,34992,"array([ 1.34854473, 12.7444242 ])"
3611,53769,"array([ 1.34784412, 12.74512295])"
3612,18894,"array([ 1.34707253, 12.74522851])"
3613,18895,"array([ 1.3471759 , 12.74595528])"
3614,18896,"array([ 1.34639761, 12.74456483])"
3615,42233,"array([ 1.34850518, 12.74498453])"
3616,53773,"array([ 1.34761222, 12.74474043])"
3617,10252,"array([ 1.34807239, 12.74528198])"
3618,5860,"array([ 1.34876129, 12.74433643])"
3619,58147,"array([ 1.34718624, 12.7451187 ])"
3620,31987,"array([ 1.34832659, 12.74444287])"
3621,27602,"array([ 1.34737127, 12.74486358])"
3622,5888,"array([ 1.34827917, 12.74437935])"
3623,18921,"array([ 1.34968031, 12.7446465 ])"
3624,62229,"array([ 1.34860304, 12.74426817])"
3625,40755,"array([ 1.34718776, 12.7436628 ])"
3626,66800,"array([ 1.34814315, 12.74751853])"
3627,1656,"array([ 1.3495002 , 12.74343924])"
3628,5915,"array([ 1.34793826, 12.74388236])"
3629,14602,"array([ 1.3486241, 12.7452411])"
3630,16051,"array([ 1.34831483, 12.74357558])"
3631,27632,"array([ 1.34791428, 12.74448531])"
3632,32017,"array([ 1.34809513, 12.74433979])"
3633,32022,"array([ 1.34782385, 12.74439877])"
3634,36432,"array([ 1.348483  , 12.74550108])"
3635,37115,"array([ 1.34772351, 12.74402725])"
3636,32030,"array([ 1.34787616, 12.74493181])"
3637,32031,"array([ 1.34724047, 12.74406968])"
3638,23318,"array([ 1.34700923, 12.74526255])"
3639,23319,"array([ 1.3477425 , 12.74543366])"
3640,36441,"array([ 1.34819026, 12.7446869 ])"
3641,53824,"array([ 1.34766376, 12.74526331])"
3642,18950,"array([ 1.34749161, 12.74528514])"
3643,66831,"array([ 1.34689075, 12.74565807])"
3644,10320,"array([ 1.34826092, 12.74458463])"
3645,1680,"array([ 1.34780343, 12.74460849])"
3646,14629,"array([ 1.34793902, 12.74414575])"
3647,66836,"array([ 1.34744291, 12.74413735])"
3648,5949,"array([ 1.3473871 , 12.74595704])"
3649,1693,"array([ 1.34841929, 12.74413933])"
3650,27668,"array([ 1.34876874, 12.74512804])"
3651,14646,"array([ 1.34718287, 12.74621722])"
3652,36466,"array([ 1.34822563, 12.74492299])"
3653,40816,"array([ 1.34763199, 12.74547683])"
3654,53855,"array([ 1.34730049, 12.74478785])"
3655,27694,"array([ 1.34772502, 12.74439004])"
3656,42254,"array([ 1.34774765, 12.74503818])"
3657,66873,"array([ 1.34634839, 12.74472677])"
3658,3122,"array([ 1.34751108, 12.74543842])"
3659,1728,"array([ 1.34732185, 12.74622631])"
3660,36488,"array([ 1.34708407, 12.74574607])"
3661,62590,"array([ 1.34791653, 12.74497483])"
3662,5994,"array([ 1.34821756, 12.74273207])"
3663,62596,"array([ 1.34839701, 12.74462472])"
3664,55830,"array([ 1.34923444, 12.7448344 ])"
3665,49564,"array([ 1.34765364, 12.74596395])"
3666,6012,"array([ 1.34818708, 12.74409596])"
3667,65441,"array([ 1.34853455, 12.74564636])"
3668,18133,"array([ 1.34566304, 12.74553749])"
3669,6019,"array([ 1.34763129, 12.74507408])"
3670,10672,"array([ 1.34677656, 12.74450606])"
3671,66909,"array([ 1.34806512, 12.74441327])"
3672,5707,"array([ 1.34766924, 12.74614051])"
3673,58273,"array([ 1.34836109, 12.74531559])"
3674,1771,"array([ 1.34870768, 12.74453992])"
3675,45252,"array([ 1.34756415, 12.7447875 ])"
3676,10415,"array([ 1.34672378, 12.74467726])"
3677,23438,"array([ 1.34807586, 12.7445818 ])"
3678,53936,"array([ 1.34757115, 12.74473604])"
3679,1795,"array([ 1.34664073, 12.74371081])"
3680,1802,"array([ 1.34850705, 12.74429483])"
3681,40929,"array([ 1.34878971, 12.74685504])"
3682,14748,"array([ 1.34501435, 12.74506949])"
3683,66954,"array([ 1.34790766, 12.74473744])"
3684,45290,"array([ 1.34869783, 12.74429687])"
3685,53954,"array([ 1.34792154, 12.74544165])"
3686,49636,"array([ 1.34627264, 12.74489152])"
3687,6079,"array([ 1.34833323, 12.74431748])"
3688,14760,"array([ 1.34805832, 12.74519444])"
3689,36583,"array([ 1.34870049, 12.74479722])"
3690,45296,"array([ 1.34789955, 12.74446806])"
3691,66963,"array([ 1.34798172, 12.74401123])"
3692,20128,"array([ 1.34792884, 12.7460809 ])"
3693,8220,"array([ 1.34743558, 12.74607765])"
3694,27803,"array([ 1.34752438, 12.7454281 ])"
3695,27812,"array([ 1.34802364, 12.74494889])"
3696,19100,"array([ 1.34725491, 12.7441897 ])"
3697,14786,"array([ 1.3476098 , 12.74595698])"
3698,61088,"array([ 1.34882325, 12.7458209 ])"
3699,12462,"array([ 1.34662343, 12.74585331])"
3700,6120,"array([ 1.34766683, 12.74423156])"
3701,14794,"array([ 1.34770199, 12.74477636])"
3702,34291,"array([ 1.3474919 , 12.74423528])"
3703,14800,"array([ 1.34868636, 12.74486103])"
3704,27833,"array([ 1.34806844, 12.74397895])"
3705,54001,"array([ 1.34803294, 12.74393732])"
3706,32232,"array([ 1.34828644, 12.74608983])"
3707,41000,"array([ 1.34723332, 12.74484045])"
3708,63627,"array([ 1.34663754, 12.74544684])"
3709,54015,"array([ 1.34787738, 12.74479061])"
3710,58392,"array([ 1.34757377, 12.74521967])"
3711,1881,"array([ 1.34830531, 12.7440923 ])"
3712,67030,"array([ 1.34932835, 12.74424342])"
3713,36014,"array([ 1.34798172, 12.74520642])"
3714,49691,"array([ 1.34802121, 12.74502793])"
3715,14839,"array([ 1.34863914, 12.74462966])"
3716,45373,"array([ 1.34863014, 12.74432904])"
3717,55034,"array([ 1.34844969, 12.74403852])"
3718,12216,"array([ 1.34872124, 12.74480257])"
3719,68293,"array([ 1.34812771, 12.74378542])"
3720,27877,"array([ 1.34846889, 12.74442925])"
3721,19169,"array([ 1.34757476, 12.74577054])"
3722,67051,"array([ 1.3477837 , 12.74514741])"
3723,37691,"array([ 1.34791209, 12.74446758])"
3724,41030,"array([ 1.34915094, 12.74669633])"
3725,19176,"array([ 1.34816686, 12.7448003 ])"
3726,19180,"array([ 1.34808903, 12.74417023])"
3727,67064,"array([ 1.34632705, 12.74512653])"
3728,1925,"array([ 1.34730024, 12.74449193])"
3729,48125,"array([ 1.34640394, 12.74398793])"
3730,54065,"array([ 1.34887247, 12.74510371])"
3731,64753,"array([ 1.34743289, 12.74537753])"
3732,21924,"array([ 1.3480462 , 12.74538622])"
3733,1938,"array([ 1.34817103, 12.74456783])"
3734,23583,"array([ 1.34764851, 12.74480484])"
3735,45413,"array([ 1.34921909, 12.74493968])"
3736,6223,"array([ 1.34734757, 12.74448124])"
3737,19211,"array([ 1.34694311, 12.74525874])"
3738,45425,"array([ 1.34738205, 12.74459593])"
3739,29118,"array([ 1.34862213, 12.74320534])"
3740,20556,"array([ 1.34710094, 12.74585912])"
3741,48132,"array([ 1.34793708, 12.74491504])"
3742,67107,"array([ 1.34797273, 12.74467933])"
3743,62834,"array([ 1.34706345, 12.74117286])"
3744,19233,"array([ 1.34817505, 12.74476856])"
3745,45437,"array([ 1.34732526, 12.74547546])"
3746,62843,"array([ 1.34800218, 12.7451805 ])"
3747,10608,"array([ 1.34710135, 12.7459945 ])"
3748,40122,"array([ 1.34871255, 12.74514554])"
3749,54113,"array([ 1.34775951, 12.74550127])"
3750,10380,"array([ 1.34864141, 12.74504819])"
3751,36742,"array([ 1.34718536, 12.74588649])"
3752,67134,"array([ 1.34795568, 12.74619974])"
3753,36744,"array([ 1.3482706 , 12.74427785])"
3754,54127,"array([ 1.34845409, 12.74425498])"
3755,13944,"array([ 1.34737841, 12.74601667])"
3756,49805,"array([ 1.34800775, 12.74511334])"
3757,14942,"array([ 1.34684477, 12.74516199])"
3758,10642,"array([ 1.34816264, 12.74608957])"
3759,332,"array([ 1.34704745, 12.74562168])"
3760,36767,"array([ 1.34632913, 12.7448753 ])"
3761,62876,"array([ 1.34878865, 12.7449433 ])"
3762,54154,"array([ 1.3482616 , 12.74457486])"
3763,58536,"array([ 1.34711149, 12.74468457])"
3764,67176,"array([ 1.34740595, 12.74520482])"
3765,54162,"array([ 1.34810272, 12.74438349])"
3766,41140,"array([ 1.34784401, 12.74146993])"
3767,58540,"array([ 1.34771007, 12.74420433])"
3768,19292,"array([ 1.34671065, 12.74454056])"
3769,19294,"array([ 1.34828743, 12.74497919])"
3770,14969,"array([ 1.3482327 , 12.74455785])"
3771,29655,"array([ 1.34792783, 12.74333507])"
3772,28017,"array([ 1.3475391 , 12.74464597])"
3773,10343,"array([ 1.34727799, 12.74337   ])"
3774,69035,"array([ 1.34837602, 12.74546038])"
3775,54195,"array([ 1.34816875, 12.74371456])"
3776,58561,"array([ 1.34699306, 12.74605536])"
3777,56099,"array([ 1.34756442, 12.7438615 ])"
3778,36810,"array([ 1.34774636, 12.74541561])"
3779,67218,"array([ 1.34801197, 12.74449653])"
3780,19334,"array([ 1.34741128, 12.74544067])"
3781,19027,"array([ 1.34746955, 12.74546013])"
3782,19343,"array([ 1.34830899, 12.7440083 ])"
3783,6376,"array([ 1.3475983 , 12.74508021])"
3784,45550,"array([ 1.34827182, 12.74357029])"
3785,23726,"array([ 1.34766398, 12.74403902])"
3786,23732,"array([ 1.34751752, 12.74547056])"
3787,2093,"array([ 1.34777292, 12.74439594])"
3788,23735,"array([ 1.34779921, 12.74551203])"
3789,36839,"array([ 1.34620993, 12.74554996])"
3790,6390,"array([ 1.34720658, 12.74621997])"
3791,19358,"array([ 1.34694906, 12.74545   ])"
3792,56232,"array([ 1.34819134, 12.74448849])"
3793,32437,"array([ 1.34815765, 12.74513595])"
3794,6397,"array([ 1.3490549 , 12.74442644])"
3795,32440,"array([ 1.347503  , 12.74571601])"
3796,19366,"array([ 1.34853802, 12.7459458 ])"
3797,41211,"array([ 1.3489583 , 12.74450547])"
3798,36863,"array([ 1.34878035, 12.7441295 ])"
3799,49913,"array([ 1.34664782, 12.74450899])"
3800,36866,"array([ 1.34806365, 12.74438026])"
3801,19384,"array([ 1.3479253 , 12.74551381])"
3802,32460,"array([ 1.34777303, 12.74546787])"
3803,32461,"array([ 1.34775153, 12.74631176])"
3804,32466,"array([ 1.347853  , 12.74480922])"
3805,6422,"array([ 1.3478879 , 12.74450683])"
3806,41232,"array([ 1.3472981 , 12.74453992])"
3807,23771,"array([ 1.34907754, 12.74438254])"
3808,32480,"array([ 1.34792022, 12.74429305])"
3809,45609,"array([ 1.34854621, 12.74438693])"
3810,45611,"array([ 1.34772385, 12.74536256])"
3811,19750,"array([ 1.34740172, 12.74386727])"
3812,32487,"array([ 1.34816232, 12.74493347])"
3813,32488,"array([ 1.3479761 , 12.74580121])"
3814,41255,"array([ 1.3482018, 12.7443801])"
3815,49966,"array([ 1.348824  , 12.74597363])"
3816,54303,"array([ 1.34865243, 12.7446861 ])"
3817,49968,"array([ 1.34700141, 12.74485703])"
3818,6459,"array([ 1.34796842, 12.74524976])"
3819,6460,"array([ 1.34766398, 12.7434962 ])"
3820,2168,"array([ 1.34735316, 12.74332852])"
3821,2169,"array([ 1.34778294, 12.74477733])"
3822,58682,"array([ 1.34904544, 12.74373159])"
3823,67636,"array([ 1.3485939 , 12.74495766])"
3824,6469,"array([ 1.34755431, 12.74559351])"
3825,6473,"array([ 1.34799068, 12.74538042])"
3826,10810,"array([ 1.34863306, 12.74417839])"
3827,63037,"array([ 1.34792891, 12.74408395])"
3828,36923,"array([ 1.34825348, 12.74467253])"
3829,54324,"array([ 1.34729175, 12.74526035])"
3830,47096,"array([ 1.3472682 , 12.74615508])"
3831,15148,"array([ 1.34678658, 12.74486308])"
3832,23836,"array([ 1.34737419, 12.74469309])"
3833,67349,"array([ 1.34799659, 12.74373392])"
3834,6510,"array([ 1.34726341, 12.74513673])"
3835,50020,"array([ 1.34758135, 12.74470665])"
3836,19461,"array([ 1.34752114, 12.74671912])"
3837,54354,"array([ 1.34780477, 12.74448307])"
3838,21976,"array([ 1.34683846, 12.74617315])"
3839,10849,"array([ 1.34876146, 12.74434832])"
3840,28176,"array([ 1.34806999, 12.74409669])"
3841,50039,"array([ 1.34799911, 12.74595329])"
3842,6532,"array([ 1.34765809, 12.74656029])"
3843,54372,"array([ 1.34800946, 12.74562464])"
3844,30806,"array([ 1.34689577, 12.74631244])"
3845,6534,"array([ 1.34809297, 12.74598098])"
3846,22185,"array([ 1.34733556, 12.74521396])"
3847,58749,"array([ 1.34815016, 12.74603249])"
3848,23885,"array([ 1.34827527, 12.74367038])"
3849,58751,"array([ 1.34547364, 12.74470658])"
3850,2243,"array([ 1.34801022, 12.74558846])"
3851,64090,"array([ 1.34823705, 12.7442261 ])"
3852,28202,"array([ 1.34787344, 12.74589074])"
3853,6562,"array([ 1.34486547, 12.74375558])"
3854,32602,"array([ 1.34639793, 12.74363954])"
3855,19507,"array([ 1.34816143, 12.74392343])"
3856,23899,"array([ 1.3483558, 12.7450122])"
3857,63127,"array([ 1.34795002, 12.74556939])"
3858,10888,"array([ 1.34601254, 12.74683387])"
3859,67395,"array([ 1.34860975, 12.74477767])"
3860,10893,"array([ 1.34810655, 12.74472116])"
3861,50093,"array([ 1.34810065, 12.74465496])"
3862,22402,"array([ 1.34646954, 12.74437505])"
3863,23918,"array([ 1.3488933, 12.7451142])"
3864,63147,"array([ 1.34767678, 12.74548173])"
3865,2268,"array([ 1.34805327, 12.74430107])"
3866,37022,"array([ 1.34794941, 12.74568432])"
3867,54430,"array([ 1.34746825, 12.74523378])"
3868,54431,"array([ 1.34810778, 12.74527206])"
3869,54432,"array([ 1.34743547, 12.74507401])"
3870,54435,"array([ 1.34714939, 12.74509889])"
3871,24311,"array([ 1.34905694, 12.7479847 ])"
3872,15244,"array([ 1.34842261, 12.74431709])"
3873,2289,"array([ 1.34792098, 12.74493174])"
3874,2290,"array([ 1.34775245, 12.74469192])"
3875,56143,"array([ 1.34634861, 12.74521811])"
3876,66125,"array([ 1.34783321, 12.74326404])"
3877,54461,"array([ 1.34725802, 12.74510973])"
3878,67657,"array([ 1.34817919, 12.74514295])"
3879,22673,"array([ 1.34764089, 12.74440093])"
