# index, as_id, _pos
3042,28756,"array([-2.92210298,  0.79404996])"
3043,3043,"array([-2.91409501,  0.8007805 ])"
3044,28757,"array([-2.92386451,  0.79606943])"
3045,39001,"array([-2.93642267,  0.78951502])"
3046,28759,"array([-2.92959244,  0.79810533])"
3047,28760,"array([-2.92715979,  0.80425992])"
3048,28761,"array([-2.94619744,  0.80126961])"
3049,28762,"array([-2.9394519 ,  0.79368897])"
3050,28763,"array([-2.91993874,  0.80006877])"
3051,42400,"array([-2.93077164,  0.79045556])"
3052,28765,"array([-2.92843105,  0.79082584])"
3053,28766,"array([-2.93246564,  0.81136148])"
3054,28767,"array([-2.93364762,  0.80387411])"
3055,28768,"array([-2.92242539,  0.80395865])"
3056,28769,"array([-2.93819002,  0.78488466])"
3057,39003,"array([-2.92281777,  0.79803823])"
3058,3058,"array([-2.93562882,  0.79111189])"
3059,28771,"array([-2.92489497,  0.80314261])"
3060,28772,"array([-2.93393889,  0.8010065 ])"
3061,42401,"array([-2.9330262 ,  0.80692964])"
3062,28774,"array([-2.93706479,  0.80147001])"
3063,28775,"array([-2.93442875,  0.79178415])"
3064,3064,"array([-2.92062395,  0.7990862 ])"
3065,28776,"array([-2.93853749,  0.80029191])"
3066,39005,"array([-2.92746189,  0.80457185])"
3067,39006,"array([-2.93826884,  0.80986519])"
3068,28779,"array([-2.92458407,  0.79302305])"
3069,28780,"array([-2.92199722,  0.80072534])"
3070,39007,"array([-2.93358478,  0.79596239])"
3071,28782,"array([-2.92454277,  0.79230738])"
3072,28783,"array([-2.92317813,  0.78958898])"
3073,39008,"array([-2.93759035,  0.80666929])"
3074,28785,"array([-2.93849588,  0.81006237])"
3075,28786,"array([-2.92037095,  0.79783263])"
3076,28787,"array([-2.93338172,  0.78375143])"
3077,28788,"array([-2.92279422,  0.79454893])"
3078,3078,"array([-2.90384379,  0.79860951])"
3079,3079,"array([-2.91775197,  0.79561734])"
3080,3080,"array([-2.91234679,  0.78907592])"
3081,42402,"array([-2.94020769,  0.81330427])"
3082,28790,"array([-2.93988796,  0.80145097])"
3083,3083,"array([-2.92549305,  0.79264762])"
3084,3084,"array([-2.92062823,  0.79057013])"
3085,3085,"array([-2.90597075,  0.78907539])"
3086,28791,"array([-2.93288653,  0.80169876])"
3087,3087,"array([-2.91947251,  0.79398982])"
3088,28792,"array([-2.9228063 ,  0.79898731])"
3089,3089,"array([-2.92016643,  0.80032941])"
3090,28793,"array([-2.9326901 ,  0.80590052])"
3091,39010,"array([-2.92094577,  0.79005994])"
3092,3092,"array([-2.92639062,  0.7952133 ])"
3093,3093,"array([-2.9132086 ,  0.78736344])"
3094,28795,"array([-2.9281865 ,  0.78904667])"
3095,3095,"array([-2.91823234,  0.7855801 ])"
3096,3096,"array([-2.92587787,  0.79329445])"
3097,39011,"array([-2.92162134,  0.81289522])"
3098,28797,"array([-2.93619913,  0.81353766])"
3099,28798,"array([-2.92866358,  0.79043106])"
3100,28799,"array([-2.92697353,  0.78588314])"
3101,28800,"array([-2.93922845,  0.79135393])"
3102,28801,"array([-2.92521741,  0.79657863])"
3103,28802,"array([-2.9397042 ,  0.78315867])"
3104,28803,"array([-2.94382916,  0.79323956])"
3105,28804,"array([-2.94169997,  0.79629066])"
3106,28805,"array([-2.93101726,  0.80398038])"
3107,28806,"array([-2.92528251,  0.79396423])"
3108,3108,"array([-2.91347471,  0.78739685])"
3109,39012,"array([-2.91952461,  0.81196294])"
3110,3110,"array([-2.91915379,  0.79236977])"
3111,28808,"array([-2.92229984,  0.79990941])"
3112,3112,"array([-2.90575838,  0.79144212])"
3113,28809,"array([-2.93322173,  0.7935439 ])"
3114,39013,"array([-2.92602573,  0.80450021])"
3115,28811,"array([-2.93987103,  0.78757154])"
3116,28812,"array([-2.93751524,  0.78688737])"
3117,28813,"array([-2.93068424,  0.8070604 ])"
3118,39014,"array([-2.93497502,  0.80835648])"
3119,28815,"array([-2.93372412,  0.81207884])"
3120,28816,"array([-2.92465045,  0.79346104])"
3121,28817,"array([-2.92261725,  0.80007117])"
3122,28818,"array([-2.92307994,  0.79209236])"
3123,39015,"array([-2.93063475,  0.78260443])"
3124,28820,"array([-2.92469983,  0.81247007])"
3125,43465,"array([-2.93881739,  0.78822044])"
3126,39017,"array([-2.92946823,  0.79392851])"
3127,39018,"array([-2.92553707,  0.80044672])"
3128,28824,"array([-2.92752657,  0.79041327])"
3129,28825,"array([-2.94347628,  0.80297698])"
3130,3130,"array([-2.91654592,  0.79439804])"
3131,28826,"array([-2.92751446,  0.79535284])"
3132,3132,"array([-2.91090873,  0.77758953])"
3133,3133,"array([-2.91102224,  0.80581217])"
3134,3134,"array([-2.91924074,  0.80215965])"
3135,28827,"array([-2.92483683,  0.79909772])"
3136,3136,"array([-2.9115521 ,  0.80248192])"
3137,28828,"array([-2.92687286,  0.79405937])"
3138,28829,"array([-2.9374554 ,  0.78972087])"
3139,28830,"array([-2.94071812,  0.80411195])"
3140,3140,"array([-2.90535429,  0.80965295])"
3141,28831,"array([-2.93477416,  0.80422029])"
3142,42404,"array([-2.92043182,  0.82234129])"
3143,28833,"array([-2.92767612,  0.78690999])"
3144,3144,"array([-2.91137454,  0.80455425])"
3145,3145,"array([-2.90073651,  0.7914533 ])"
3146,3146,"array([-2.89656309,  0.78631771])"
3147,3147,"array([-2.91089333,  0.79362671])"
3148,39020,"array([-2.92353184,  0.79927276])"
3149,28835,"array([-2.9270199 ,  0.80632976])"
3150,28836,"array([-2.92361181,  0.79466798])"
3151,28837,"array([-2.92605431,  0.80135572])"
3152,3152,"array([-2.91646108,  0.78864593])"
3153,42405,"array([-2.92318213,  0.82584828])"
3154,28839,"array([-2.92703914,  0.80317691])"
3155,28840,"array([-2.94083942,  0.78598458])"
3156,39022,"array([-2.92484782,  0.79373366])"
3157,28842,"array([-2.92514878,  0.8006898 ])"
3158,28843,"array([-2.93846928,  0.79642494])"
3159,39023,"array([-2.92705597,  0.79836685])"
3160,28845,"array([-2.93202582,  0.78059943])"
3161,28846,"array([-2.92770163,  0.79396103])"
3162,28847,"array([-2.93528065,  0.79528567])"
3163,28848,"array([-2.92868823,  0.8063552 ])"
3164,28849,"array([-2.92870949,  0.78170249])"
3165,28850,"array([-2.93183802,  0.81204933])"
3166,28851,"array([-2.92787433,  0.80686946])"
3167,39024,"array([-2.91913532,  0.79422766])"
3168,28853,"array([-2.91968053,  0.8099946 ])"
3169,28854,"array([-2.92994784,  0.7907992 ])"
3170,28855,"array([-2.92105504,  0.79817573])"
3171,28856,"array([-2.93108402,  0.803341  ])"
3172,28857,"array([-2.9263977 ,  0.80675396])"
3173,28858,"array([-2.93945437,  0.80374718])"
3174,28859,"array([-2.92576814,  0.79974839])"
3175,28860,"array([-2.93590182,  0.78273539])"
3176,28861,"array([-2.93156019,  0.80088614])"
3177,28862,"array([-2.93285439,  0.81521694])"
3178,39025,"array([-2.94022678,  0.7963987 ])"
3179,28864,"array([-2.93048802,  0.80287956])"
3180,28865,"array([-2.93168372,  0.78188344])"
3181,39026,"array([-2.93181661,  0.79014056])"
3182,28867,"array([-2.92808496,  0.79243466])"
3183,39027,"array([-2.94737638,  0.80992594])"
3184,42406,"array([-2.92410073,  0.81465796])"
3185,28870,"array([-2.937475  ,  0.79291128])"
3186,28871,"array([-2.93595782,  0.79867117])"
3187,39029,"array([-2.92829422,  0.78886456])"
3188,28873,"array([-2.92599994,  0.81361752])"
3189,28874,"array([-2.92194992,  0.79993488])"
3190,39030,"array([-2.91917551,  0.81156551])"
3191,28876,"array([-2.92831058,  0.79759063])"
3192,28877,"array([-2.9247317,  0.7954302])"
3193,28878,"array([-2.92424946,  0.79659709])"
3194,28879,"array([-2.93048387,  0.79622758])"
3195,28880,"array([-2.93169473,  0.80451107])"
3196,28881,"array([-2.93556214,  0.78841375])"
3197,39031,"array([-2.91823454,  0.8217574 ])"
3198,28883,"array([-2.91934761,  0.79319272])"
3199,28884,"array([-2.94263338,  0.78126461])"
3200,28885,"array([-2.92440688,  0.78515198])"
3201,28886,"array([-2.9371868,  0.795461 ])"
3202,28887,"array([-2.93006912,  0.79375607])"
3203,28888,"array([-2.92568742,  0.79553249])"
3204,28889,"array([-2.92560917,  0.80584141])"
3205,28890,"array([-2.9376806 ,  0.78323351])"
3206,28891,"array([-2.9393528 ,  0.78946867])"
3207,28892,"array([-2.9291853 ,  0.80426692])"
3208,3208,"array([-2.93050769,  0.79130692])"
3209,3209,"array([-2.92606009,  0.79620285])"
3210,39032,"array([-2.93299312,  0.78293239])"
3211,39033,"array([-2.93270124,  0.79821632])"
3212,3212,"array([-2.9263257,  0.8021323])"
3213,3213,"array([-2.92348323,  0.7957967 ])"
3214,28895,"array([-2.93778634,  0.79360109])"
3215,3215,"array([-2.92442108,  0.80151836])"
3216,3216,"array([-2.93433969,  0.79124353])"
3217,3217,"array([-2.93538871,  0.78384122])"
3218,3218,"array([-2.93590245,  0.79130956])"
3219,3219,"array([-2.93076356,  0.80857454])"
3220,3220,"array([-2.92534572,  0.78955344])"
3221,3221,"array([-2.93087238,  0.79091425])"
3222,28896,"array([-2.92902555,  0.79969717])"
3223,39034,"array([-2.93712283,  0.79453839])"
3224,3224,"array([-2.93159399,  0.78537694])"
3225,3225,"array([-2.92211219,  0.78936745])"
3226,3226,"array([-2.93861666,  0.78634738])"
3227,28898,"array([-2.92282573,  0.8097963 ])"
3228,3228,"array([-2.92642065,  0.80093091])"
3229,28899,"array([-2.93981368,  0.78621574])"
3230,28900,"array([-2.93278985,  0.79196699])"
3231,39035,"array([-2.92709412,  0.80142055])"
3232,39036,"array([-2.93142325,  0.79663933])"
3233,3233,"array([-2.9268176 ,  0.81108281])"
3234,28903,"array([-2.94004752,  0.80457866])"
3235,3235,"array([-2.93971125,  0.78103209])"
3236,39037,"array([-2.92699376,  0.7950285 ])"
3237,28905,"array([-2.92649798,  0.80830852])"
3238,3238,"array([-2.9247686 ,  0.79523197])"
3239,3239,"array([-2.93721084,  0.78140593])"
3240,28906,"array([-2.94095019,  0.78425088])"
3241,28907,"array([-2.94500609,  0.80923718])"
3242,3242,"array([-2.9340807 ,  0.80536943])"
3243,3243,"array([-2.92440775,  0.8039383 ])"
3244,3244,"array([-2.92868672,  0.81016254])"
3245,3245,"array([-2.92090119,  0.80574037])"
3246,3246,"array([-2.92698571,  0.79232343])"
3247,3247,"array([-2.93620713,  0.80286152])"
3248,3248,"array([-2.92503886,  0.80273579])"
3249,3249,"array([-2.9273636 ,  0.79626516])"
3250,28908,"array([-2.92689848,  0.79448774])"
3251,28909,"array([-2.92897221,  0.81277587])"
3252,3252,"array([-2.9476954 ,  0.80428956])"
3253,3253,"array([-2.93713442,  0.7837123 ])"
3254,3254,"array([-2.94738974,  0.80347001])"
3255,3255,"array([-2.9385461 ,  0.80385177])"
3256,28910,"array([-2.93073989,  0.78598419])"
3257,3257,"array([-2.92340455,  0.79750386])"
3258,28911,"array([-2.92130963,  0.81589315])"
3259,3259,"array([-2.92582329,  0.80393844])"
3260,3260,"array([-2.931372  ,  0.78924787])"
3261,3261,"array([-2.94446508,  0.79958471])"
3262,3262,"array([-2.92643726,  0.80173253])"
3263,39038,"array([-2.93560084,  0.79715157])"
3264,3264,"array([-2.92573941,  0.81421241])"
3265,3265,"array([-2.92389345,  0.79419903])"
3266,39039,"array([-2.93789629,  0.80876467])"
3267,3267,"array([-2.93508308,  0.79206486])"
3268,3268,"array([-2.93049551,  0.79062661])"
3269,3269,"array([-2.93038112,  0.80331184])"
3270,28914,"array([-2.91924449,  0.79988669])"
3271,28915,"array([-2.92841875,  0.78577113])"
3272,3272,"array([-2.93811019,  0.79789719])"
3273,28916,"array([-2.92583554,  0.79950001])"
3274,3274,"array([-2.92967198,  0.79050594])"
3275,3275,"array([-2.92749115,  0.80049819])"
3276,28917,"array([-2.93538305,  0.7937922 ])"
3277,3277,"array([-2.93261646,  0.79181957])"
3278,3278,"array([-2.92926026,  0.79916207])"
3279,28918,"array([-2.93079055,  0.81333197])"
3280,28919,"array([-2.92818158,  0.8058051 ])"
3281,39040,"array([-2.93162404,  0.79756539])"
3282,42407,"array([-2.92159571,  0.82983922])"
3283,39042,"array([-2.94261836,  0.78633246])"
3284,39043,"array([-2.95059626,  0.80094356])"
3285,28924,"array([-2.93608662,  0.81948276])"
3286,28925,"array([-2.9196557 ,  0.81036279])"
3287,3287,"array([-2.93867223,  0.79515642])"
3288,3288,"array([-2.93031762,  0.78430943])"
3289,28926,"array([-2.9378221 ,  0.79966433])"
3290,28927,"array([-2.94084603,  0.78566244])"
3291,3291,"array([-2.92213479,  0.79960401])"
3292,3292,"array([-2.92454989,  0.79180625])"
3293,3293,"array([-2.93331639,  0.80341376])"
3294,28928,"array([-2.92533865,  0.80109798])"
3295,3295,"array([-2.92200795,  0.79421992])"
3296,3296,"array([-2.92519598,  0.80489589])"
3297,3297,"array([-2.91674528,  0.79334822])"
3298,3298,"array([-2.92184742,  0.79386566])"
3299,28929,"array([-2.92839603,  0.80187984])"
3300,3300,"array([-2.91948479,  0.79305956])"
3301,3301,"array([-2.92761412,  0.7902287 ])"
3302,3302,"array([-2.92594947,  0.80250037])"
3303,3303,"array([-2.92272283,  0.79650258])"
3304,3304,"array([-2.92026718,  0.79644296])"
3305,3305,"array([-2.92803588,  0.8047284 ])"
3306,28930,"array([-2.92175976,  0.80641187])"
3307,3307,"array([-2.92845815,  0.79100295])"
3308,3308,"array([-2.92977513,  0.79260877])"
3309,28931,"array([-2.94508125,  0.7981325 ])"
3310,28932,"array([-2.9306278 ,  0.79790788])"
3311,28933,"array([-2.9312357 ,  0.81275294])"
3312,3312,"array([-2.93372246,  0.78735314])"
3313,3313,"array([-2.93065232,  0.8011922 ])"
3314,3314,"array([-2.9379784 ,  0.79834715])"
3315,28934,"array([-2.92798975,  0.80084505])"
3316,3316,"array([-2.9400114 ,  0.78875863])"
3317,28935,"array([-2.9298741 ,  0.80052955])"
3318,39044,"array([-2.92909979,  0.80530248])"
3319,3319,"array([-2.94320307,  0.80455769])"
3320,3320,"array([-2.92419125,  0.79765104])"
3321,3321,"array([-2.92583224,  0.79112869])"
3322,3322,"array([-2.93035363,  0.79606174])"
3323,3323,"array([-2.94586542,  0.79019822])"
3324,3324,"array([-2.92209011,  0.79894685])"
3325,3325,"array([-2.93559251,  0.78814919])"
3326,3326,"array([-2.95190299,  0.79970402])"
3327,3327,"array([-2.93124874,  0.79665964])"
3328,28937,"array([-2.93357589,  0.8048736 ])"
3329,3329,"array([-2.92794684,  0.79205892])"
3330,3330,"array([-2.92721683,  0.80488141])"
3331,28938,"array([-2.91764693,  0.78008536])"
3332,3332,"array([-2.93271535,  0.79657778])"
3333,3333,"array([-2.9230582,  0.7955299])"
3334,28939,"array([-2.91739686,  0.79490897])"
3335,3335,"array([-2.94309013,  0.7886745 ])"
3336,3336,"array([-2.93120658,  0.79214775])"
3337,28940,"array([-2.93113514,  0.80094482])"
3338,39045,"array([-2.93696107,  0.78769145])"
3339,28942,"array([-2.9306481 ,  0.78877485])"
3340,3340,"array([-2.92917539,  0.8115035 ])"
3341,3341,"array([-2.94996835,  0.80319148])"
3342,39046,"array([-2.94059976,  0.78850668])"
3343,3343,"array([-2.93067193,  0.79270698])"
3344,3344,"array([-2.92785074,  0.79535231])"
3345,28944,"array([-2.92493063,  0.79201022])"
3346,3346,"array([-2.93761771,  0.79926654])"
3347,3347,"array([-2.92345777,  0.79598684])"
3348,28945,"array([-2.9363609 ,  0.78476217])"
3349,28946,"array([-2.92011947,  0.81342936])"
3350,28947,"array([-2.93907658,  0.78506759])"
3351,3351,"array([-2.93988654,  0.79255562])"
3352,3352,"array([-2.93040653,  0.79818137])"
3353,28948,"array([-2.92856802,  0.80476562])"
3354,3354,"array([-2.90266331,  0.78854018])"
3355,28949,"array([-2.9293384 ,  0.80794271])"
3356,3356,"array([-2.9185856 ,  0.79876864])"
3357,3357,"array([-2.91481458,  0.77826151])"
3358,28950,"array([-2.93686084,  0.8074124 ])"
3359,3359,"array([-2.92017695,  0.79063181])"
3360,3360,"array([-2.91427735,  0.79460078])"
3361,28951,"array([-2.92853694,  0.80873574])"
3362,3362,"array([-2.90923011,  0.7994221 ])"
3363,3363,"array([-2.91899404,  0.78436907])"
3364,3364,"array([-2.91315767,  0.79128889])"
3365,39047,"array([-2.94258744,  0.80196188])"
3366,3366,"array([-2.92312065,  0.8046253 ])"
3367,28953,"array([-2.93730591,  0.79576639])"
3368,28954,"array([-2.93502907,  0.79538395])"
3369,3369,"array([-2.90102374,  0.78782926])"
3370,3370,"array([-2.90156729,  0.78763402])"
3371,28955,"array([-2.9327872,  0.7954049])"
3372,28956,"array([-2.926322  ,  0.79864228])"
3373,28957,"array([-2.93653889,  0.79231072])"
3374,39048,"array([-2.92244748,  0.79607734])"
3375,28959,"array([-2.91831176,  0.79676915])"
3376,28960,"array([-2.93163464,  0.8034232 ])"
3377,3377,"array([-2.90134398,  0.78791374])"
3378,3378,"array([-2.90557576,  0.78939422])"
3379,3379,"array([-2.90689939,  0.79617976])"
3380,3380,"array([-2.91671415,  0.78867982])"
3381,3381,"array([-2.90213927,  0.78675533])"
3382,3382,"array([-2.9236796 ,  0.78092603])"
3383,28961,"array([-2.92657638,  0.80084312])"
3384,39049,"array([-2.94527767,  0.80344229])"
3385,28963,"array([-2.92899411,  0.79787159])"
3386,28964,"array([-2.92516862,  0.80910167])"
3387,28965,"array([-2.93535267,  0.78859454])"
3388,3388,"array([-2.90667243,  0.79041797])"
3389,3389,"array([-2.91385591,  0.79391322])"
3390,3390,"array([-2.90039262,  0.79507797])"
3391,28966,"array([-2.921747  ,  0.81932819])"
3392,3392,"array([-2.91992092,  0.79914156])"
3393,28967,"array([-2.93242804,  0.78008524])"
3394,28968,"array([-2.93004363,  0.79535033])"
3395,28969,"array([-2.93192084,  0.78957249])"
3396,28970,"array([-2.93875224,  0.78058934])"
3397,28971,"array([-2.92320829,  0.80390597])"
3398,28972,"array([-2.92724077,  0.80567288])"
3399,3399,"array([-2.91398923,  0.80506188])"
3400,28973,"array([-2.93475912,  0.79999092])"
3401,3401,"array([-2.91586994,  0.79452318])"
3402,3402,"array([-2.92231716,  0.8013562 ])"
3403,28974,"array([-2.94873438,  0.79826112])"
3404,28975,"array([-2.94053201,  0.79856562])"
3405,39050,"array([-2.9281105 ,  0.79514345])"
3406,28977,"array([-2.9337204 ,  0.80430301])"
3407,28978,"array([-2.9360581 ,  0.80771461])"
3408,28979,"array([-2.92819528,  0.80197079])"
3409,39051,"array([-2.92181556,  0.79762676])"
3410,28981,"array([-2.92933516,  0.8022219 ])"
3411,28982,"array([-2.93604524,  0.80385914])"
3412,28983,"array([-2.93793135,  0.79249209])"
3413,28984,"array([-2.93206431,  0.81232585])"
3414,28985,"array([-2.93214379,  0.81289814])"
3415,28986,"array([-2.92633922,  0.79846805])"
3416,39052,"array([-2.92982483,  0.78872655])"
3417,28988,"array([-2.92405139,  0.80482206])"
3418,28989,"array([-2.93940866,  0.79110491])"
3419,28990,"array([-2.92585207,  0.81795888])"
3420,28991,"array([-2.94021964,  0.78755256])"
3421,42408,"array([-2.94086496,  0.7800446 ])"
3422,39054,"array([-2.9353334 ,  0.78682286])"
3423,28994,"array([-2.94008886,  0.80538577])"
3424,3424,"array([-2.91388622,  0.79411645])"
3425,28995,"array([-2.92579525,  0.79733247])"
3426,28996,"array([-2.94086537,  0.7984    ])"
3427,28997,"array([-2.91845458,  0.79394517])"
3428,3428,"array([-2.91587339,  0.79029096])"
3429,28998,"array([-2.92570827,  0.80350081])"
3430,28999,"array([-2.93065577,  0.80423198])"
3431,3431,"array([-2.91700905,  0.78884902])"
3432,29000,"array([-2.93291083,  0.80731252])"
3433,29001,"array([-2.92948411,  0.79317434])"
3434,29002,"array([-2.93474693,  0.79255618])"
3435,29003,"array([-2.9191798 ,  0.80701596])"
3436,29004,"array([-2.94643716,  0.80010309])"
3437,29005,"array([-2.924699  ,  0.80219875])"
3438,29006,"array([-2.92300745,  0.79847709])"
3439,29007,"array([-2.93595353,  0.80572409])"
3440,29008,"array([-2.92843667,  0.79426948])"
3441,29009,"array([-2.92433819,  0.79399536])"
3442,29010,"array([-2.92700064,  0.7989494 ])"
3443,39055,"array([-2.93991229,  0.79333484])"
3444,29012,"array([-2.94484078,  0.80403012])"
3445,39056,"array([-2.94047155,  0.80015071])"
3446,3446,"array([-2.90757602,  0.79134203])"
3447,3447,"array([-2.90561594,  0.79864954])"
3448,3448,"array([-2.9036204 ,  0.79501059])"
3449,3449,"array([-2.90793776,  0.78130113])"
3450,3450,"array([-2.91470598,  0.79762685])"
3451,29014,"array([-2.92603215,  0.79936842])"
3452,3452,"array([-2.90902483,  0.80067473])"
3453,39057,"array([-2.93002249,  0.80440227])"
3454,3454,"array([-2.90998617,  0.7872885 ])"
3455,3455,"array([-2.91107363,  0.79796522])"
